Date,Type,runno,Sample_Name,Number,Det.,Ion,Measurement,Core,Depth_cm,Real_depth_cm,Real_conc_ppb,Dilfac,Standard_group,U_spike_mass,Sample_mass,Total_mass,Conc_spike,U238_to_U236_mean,U238_to_U236_stdev,U238_to_U236_sterr,U238_to_U236_stderr,U238_to_U236_stderr_over_mean
5022022,blank,3,0,1.133517598,P,Ca44,RDS,,,,0,,a,,,,,,,,,
5022022,Standard,4,6,0.703743413,P,Ca44,RDS,,,,0.4,,a,,,,,,,,,
5022022,Standard,5,5,0.208314458,P,Ca44,RDS,,,,0.77,,a,,,,,,,,,
5022022,Standard,6,4,0.36307939,P,Ca44,RDS,,,,3.77,,a,,,,,,,,,
5022022,Standard,7,3,1.168017609,P,Ca44,RDS,,,,7.8,,a,,,,,,,,,
5022022,Standard,8,2,0.502755839,P,Ca44,RDS,,,,38.18,,a,,,,,,,,,
5022022,Standard,9,1,0.604105459,P,Ca44,RDS,,,,366.63,,a,,,,,,,,,
5022022,blank,10,0,1.322969415,P,Ca44,RDS,,,,0,,a,,,,,,,,,
5022022,blank,11,0,0.691575625,P,Ca44,RDS,,,,0,,a,,,,,,,,,
5022022,Sample,12,GC35,0.598280338,P,Ca44,RDS,GC02,60,,,10.08753169,,,,,,,,,,
5022022,Sample,13,GC16,2.13959809,P,Ca44,RDS,MC01,36,,,10.11317572,,,,,,,,,,
5022022,Sample,14,GC52,1.224400504,P,Ca44,RDS,GC02,99,,,10.3315002,,,,,,,,,,
5022022,Sample,15,GC45,1.061715488,P,Ca44,RDS,GC02,18,,,10.08975976,,,,,,,,,,
5022022,Sample,16,GC10,0.950397541,P,Ca44,RDS,MC01,15,,,10.11043587,,,,,,,,,,
5022022,Sample,17,GC48,0.73448283,P,Ca44,RDS,GC02,108,,,10.1253554,,,,,,,,,,
5022022,blank,18,0,0.583095058,P,Ca44,RDS,,,,0,,b,,,,,,,,,
5022022,Standard,19,6,0.284698036,P,Ca44,RDS,,,,0.4,,b,,,,,,,,,
5022022,Standard,20,5,1.099610412,P,Ca44,RDS,,,,0.77,,b,,,,,,,,,
5022022,Standard,21,4,0.627910057,P,Ca44,RDS,,,,3.77,,b,,,,,,,,,
5022022,Standard,22,3,0.881366403,P,Ca44,RDS,,,,7.8,,b,,,,,,,,,
5022022,Standard,23,2,0.893418439,P,Ca44,RDS,,,,38.18,,b,,,,,,,,,
5022022,Standard,24,1,0.910327897,P,Ca44,RDS,,,,366.63,,b,,,,,,,,,
5022022,blank,25,0,1.144480358,P,Ca44,RDS,,,,0,,b,,,,,,,,,
5022022,blank,26,0,0.633883278,P,Ca44,RDS,,,,0,,b,,,,,,,,,
5022022,Sample,27,GC26,1.014013871,P,Ca44,RDS,GC02,63,,,10.09182441,,,,,,,,,,
5022022,Sample,28,GC06,1.01105701,P,Ca44,RDS,MC01,6,,,10.03678206,,,,,,,,,,
5022022,Sample,29,GC37,1.444863322,P,Ca44,RDS,GC02,27,,,10.12922565,,,,,,,,,,
5022022,Sample,30,GC39,1.288743404,P,Ca44,RDS,GC02,21,,,10.1611748,,,,,,,,,,
5022022,Sample,31,GC19,1.229074419,P,Ca44,RDS,GC02,69,,,10.09787795,,,,,,,,,,
5022022,Sample,32,GC42,0.901239474,P,Ca44,RDS,GC02,3,,,10.09417095,,,,,,,,,,
5022022,blank,33,0,1.325348805,P,Ca44,RDS,,,,0,,c,,,,,,,,,
5022022,Standard,34,6,0.904293938,P,Ca44,RDS,,,,0.4,,c,,,,,,,,,
5022022,Standard,35,5,0.996027637,P,Ca44,RDS,,,,0.77,,c,,,,,,,,,
5022022,Standard,36,4,1.457616811,P,Ca44,RDS,,,,3.77,,c,,,,,,,,,
5022022,Standard,37,3,0.906405854,P,Ca44,RDS,,,,7.8,,c,,,,,,,,,
5022022,Standard,38,2,0.919551759,P,Ca44,RDS,,,,38.18,,c,,,,,,,,,
5022022,Standard,39,1,1.211370632,P,Ca44,RDS,,,,366.63,,c,,,,,,,,,
5022022,blank,40,0,0.380765264,P,Ca44,RDS,,,,0,,c,,,,,,,,,
5022022,blank,41,0,1.086340473,P,Ca44,RDS,,,,0,,c,,,,,,,,,
5022022,Sample,42,GC20,1.009145167,P,Ca44,RDS,GC02,57,,,10.11343762,,,,,,,,,,
5022022,Sample,43,GC71,0.866539419,P,Ca44,RDS,GC04,110,,,10.09230754,,,,,,,,,,
5022022,Sample,44,GC03,1.134997085,P,Ca44,RDS,MC01,3,,,10.11976995,,,,,,,,,,
5022022,Sample,45,GC28,0.552769186,P,Ca44,RDS,GC02,54,,,10.0956967,,,,,,,,,,
5022022,Sample,46,GC44,0.729013542,P,Ca44,RDS,GC02,42,,,16.40037617,,,,,,,,,,
5022022,Sample,47,GC77,0.45057777,P,Ca44,RDS,GC04,80,,,10.13208268,,,,,,,,,,
5022022,blank,48,0,0.675545271,P,Ca44,RDS,,,,0,,d,,,,,,,,,
5022022,Standard,49,6,0.586813183,P,Ca44,RDS,,,,0.4,,d,,,,,,,,,
5022022,Standard,50,5,1.646888175,P,Ca44,RDS,,,,0.77,,d,,,,,,,,,
5022022,Standard,51,4,0.709953676,P,Ca44,RDS,,,,3.77,,d,,,,,,,,,
5022022,Standard,52,3,0.654783844,P,Ca44,RDS,,,,7.8,,d,,,,,,,,,
5022022,Standard,53,2,0.931074637,P,Ca44,RDS,,,,38.18,,d,,,,,,,,,
5022022,Standard,54,1,1.055178131,P,Ca44,RDS,,,,366.63,,d,,,,,,,,,
5022022,blank,55,0,0.568738406,P,Ca44,RDS,,,,0,,d,,,,,,,,,
5022022,blank,56,0,0.90833775,P,Ca44,RDS,,,,0,,d,,,,,,,,,
5022022,blank,1,0,842.974,,V51,CPS,,,,0,,a,,,,,,,,,
5022022,blank,2,0,502.58,,V51,CPS,,,,0,,a,,,,,,,,,
5022022,blank,3,0,448.52,,V51,CPS,,,,0,,a,,,,,,,,,
5022022,Standard,4,6,1413.664,,V51,CPS,,,,0.4,,a,,,,,,,,,
5022022,Standard,5,5,2160.616,,V51,CPS,,,,0.77,,a,,,,,,,,,
5022022,Standard,6,4,22916.278,,V51,CPS,,,,3.77,,a,,,,,,,,,
5022022,Standard,7,3,46455.922,,V51,CPS,,,,7.8,,a,,,,,,,,,
5022022,Standard,8,2,219181.162,,V51,CPS,,,,38.18,,a,,,,,,,,,
5022022,Standard,9,1,2346297.076,,V51,CPS,,,,366.63,,a,,,,,,,,,
5022022,blank,10,0,610.704,,V51,CPS,,,,0,,a,,,,,,,,,
5022022,blank,11,0,628.73,,V51,CPS,,,,0,,a,,,,,,,,,
5022022,Sample,12,GC35,364.416,,V51,CPS,GC02,60,,,10.08753169,,,,,,,,,,
5022022,Sample,13,GC16,3398.402,,V51,CPS,MC01,36,,,10.11317572,,,,,,,,,,
5022022,Sample,14,GC52,294.336,,V51,CPS,GC02,99,,,10.3315002,,,,,,,,,,
5022022,Sample,15,GC45,1894.286,,V51,CPS,GC02,18,,,10.08975976,,,,,,,,,,
5022022,Sample,16,GC10,1289.53,,V51,CPS,MC01,15,,,10.11043587,,,,,,,,,,
5022022,Sample,17,GC48,484.558,,V51,CPS,GC02,108,,,10.1253554,,,,,,,,,,
5022022,blank,18,0,584.676,,V51,CPS,,,,0,,b,,,,,,,,,
5022022,Standard,19,6,1447.698,,V51,CPS,,,,0.4,,b,,,,,,,,,
5022022,Standard,20,5,2517.066,,V51,CPS,,,,0.77,,b,,,,,,,,,
5022022,Standard,21,4,24564.808,,V51,CPS,,,,3.77,,b,,,,,,,,,
5022022,Standard,22,3,48390.258,,V51,CPS,,,,7.8,,b,,,,,,,,,
5022022,Standard,23,2,230008.898,,V51,CPS,,,,38.18,,b,,,,,,,,,
5022022,Standard,24,1,2444245.066,,V51,CPS,,,,366.63,,b,,,,,,,,,
5022022,blank,25,0,893.048,,V51,CPS,,,,0,,b,,,,,,,,,
5022022,blank,26,0,580.668,,V51,CPS,,,,0,,b,,,,,,,,,
5022022,Sample,27,GC26,820.956,,V51,CPS,GC02,63,,,10.09182441,,,,,,,,,,
5022022,Sample,28,GC06,2511.03,,V51,CPS,MC01,6,,,10.03678206,,,,,,,,,,
5022022,Sample,29,GC37,1595.906,,V51,CPS,GC02,27,,,10.12922565,,,,,,,,,,
5022022,Sample,30,GC39,1459.736,,V51,CPS,GC02,21,,,10.1611748,,,,,,,,,,
5022022,Sample,31,GC19,732.854,,V51,CPS,GC02,69,,,10.09787795,,,,,,,,,,
5022022,Sample,32,GC42,1804.142,,V51,CPS,GC02,3,,,10.09417095,,,,,,,,,,
5022022,blank,33,0,578.662,,V51,CPS,,,,0,,c,,,,,,,,,
5022022,Standard,34,6,1627.926,,V51,CPS,,,,0.4,,c,,,,,,,,,
5022022,Standard,35,5,2424.936,,V51,CPS,,,,0.77,,c,,,,,,,,,
5022022,Standard,36,4,24961.82,,V51,CPS,,,,3.77,,c,,,,,,,,,
5022022,Standard,37,3,48796.198,,V51,CPS,,,,7.8,,c,,,,,,,,,
5022022,Standard,38,2,231452.596,,V51,CPS,,,,38.18,,c,,,,,,,,,
5022022,Standard,39,1,2463985.306,,V51,CPS,,,,366.63,,c,,,,,,,,,
5022022,blank,40,0,1089.276,,V51,CPS,,,,0,,c,,,,,,,,,
5022022,blank,41,0,736.86,,V51,CPS,,,,0,,c,,,,,,,,,
5022022,Sample,42,GC20,1812.184,,V51,CPS,GC02,57,,,10.11343762,,,,,,,,,,
5022022,Sample,43,GC71,2623.214,,V51,CPS,GC04,110,,,10.09230754,,,,,,,,,,
5022022,Sample,44,GC03,3656.562,,V51,CPS,MC01,3,,,10.11976995,,,,,,,,,,
5022022,Sample,45,GC28,1790.142,,V51,CPS,GC02,54,,,10.0956967,,,,,,,,,,
5022022,Sample,46,GC44,660.76,,V51,CPS,GC02,42,,,16.40037617,,,,,,,,,,
5022022,Sample,47,GC77,1828.18,,V51,CPS,GC04,80,,,10.13208268,,,,,,,,,,
5022022,blank,48,0,728.842,,V51,CPS,,,,0,,d,,,,,,,,,
5022022,Standard,49,6,1623.92,,V51,CPS,,,,0.4,,d,,,,,,,,,
5022022,Standard,50,5,2739.366,,V51,CPS,,,,0.77,,d,,,,,,,,,
5022022,Standard,51,4,24117.596,,V51,CPS,,,,3.77,,d,,,,,,,,,
5022022,Standard,52,3,47524.666,,V51,CPS,,,,7.8,,d,,,,,,,,,
5022022,Standard,53,2,226647.184,,V51,CPS,,,,38.18,,d,,,,,,,,,
5022022,Standard,54,1,2450723.324,,V51,CPS,,,,366.63,,d,,,,,,,,,
5022022,blank,55,0,947.114,,V51,CPS,,,,0,,d,,,,,,,,,
5022022,blank,56,0,863.008,,V51,CPS,,,,0,,d,,,,,,,,,
5022022,blank,1,0,7.34111011,P,V51,RDS,,,,0,,a,,,,,,,,,
5022022,blank,2,0,10.94724675,P,V51,RDS,,,,0,,a,,,,,,,,,
5022022,blank,3,0,29.67103224,P,V51,RDS,,,,0,,a,,,,,,,,,
5022022,Standard,4,6,7.667638349,P,V51,RDS,,,,0.4,,a,,,,,,,,,
5022022,Standard,5,5,6.775325687,P,V51,RDS,,,,0.77,,a,,,,,,,,,
5022022,Standard,6,4,4.170352324,P,V51,RDS,,,,3.77,,a,,,,,,,,,
5022022,Standard,7,3,1.559751995,P,V51,RDS,,,,7.8,,a,,,,,,,,,
5022022,Standard,8,2,0.728608632,P,V51,RDS,,,,38.18,,a,,,,,,,,,
5022022,Standard,9,1,0.873399229,A,V51,RDS,,,,366.63,,a,,,,,,,,,
5022022,blank,10,0,13.11508933,P,V51,RDS,,,,0,,a,,,,,,,,,
5022022,blank,11,0,17.49480365,P,V51,RDS,,,,0,,a,,,,,,,,,
5022022,Sample,12,GC35,15.12303126,P,V51,RDS,GC02,60,,,10.08753169,,,,,,,,,,
5022022,Sample,13,GC16,5.405012234,P,V51,RDS,MC01,36,,,10.11317572,,,,,,,,,,
5022022,Sample,14,GC52,26.63132443,P,V51,RDS,GC02,99,,,10.3315002,,,,,,,,,,
5022022,Sample,15,GC45,4.64413463,P,V51,RDS,GC02,18,,,10.08975976,,,,,,,,,,
5022022,Sample,16,GC10,7.791826585,P,V51,RDS,MC01,15,,,10.11043587,,,,,,,,,,
5022022,Sample,17,GC48,14.94247432,P,V51,RDS,GC02,108,,,10.1253554,,,,,,,,,,
5022022,blank,18,0,4.465094844,P,V51,RDS,,,,0,,b,,,,,,,,,
5022022,Standard,19,6,8.465573139,P,V51,RDS,,,,0.4,,b,,,,,,,,,
5022022,Standard,20,5,6.325310577,P,V51,RDS,,,,0.77,,b,,,,,,,,,
5022022,Standard,21,4,1.712601654,P,V51,RDS,,,,3.77,,b,,,,,,,,,
5022022,Standard,22,3,0.994697738,P,V51,RDS,,,,7.8,,b,,,,,,,,,
5022022,Standard,23,2,0.975773028,P,V51,RDS,,,,38.18,,b,,,,,,,,,
5022022,Standard,24,1,0.815471383,A,V51,RDS,,,,366.63,,b,,,,,,,,,
5022022,blank,25,0,29.57973436,P,V51,RDS,,,,0,,b,,,,,,,,,
5022022,blank,26,0,16.44771386,P,V51,RDS,,,,0,,b,,,,,,,,,
5022022,Sample,27,GC26,13.16304276,P,V51,RDS,GC02,63,,,10.09182441,,,,,,,,,,
5022022,Sample,28,GC06,9.060030718,P,V51,RDS,MC01,6,,,10.03678206,,,,,,,,,,
5022022,Sample,29,GC37,7.768306211,P,V51,RDS,GC02,27,,,10.12922565,,,,,,,,,,
5022022,Sample,30,GC39,9.194685525,P,V51,RDS,GC02,21,,,10.1611748,,,,,,,,,,
5022022,Sample,31,GC19,21.23982209,P,V51,RDS,GC02,69,,,10.09787795,,,,,,,,,,
5022022,Sample,32,GC42,8.438042645,P,V51,RDS,GC02,3,,,10.09417095,,,,,,,,,,
5022022,blank,33,0,17.70461362,P,V51,RDS,,,,0,,c,,,,,,,,,
5022022,Standard,34,6,10.70222455,P,V51,RDS,,,,0.4,,c,,,,,,,,,
5022022,Standard,35,5,6.524916043,P,V51,RDS,,,,0.77,,c,,,,,,,,,
5022022,Standard,36,4,2.594903059,P,V51,RDS,,,,3.77,,c,,,,,,,,,
5022022,Standard,37,3,2.229360009,P,V51,RDS,,,,7.8,,c,,,,,,,,,
5022022,Standard,38,2,1.655539939,P,V51,RDS,,,,38.18,,c,,,,,,,,,
5022022,Standard,39,1,0.527886877,A,V51,RDS,,,,366.63,,c,,,,,,,,,
5022022,blank,40,0,14.46599727,P,V51,RDS,,,,0,,c,,,,,,,,,
5022022,blank,41,0,9.045276087,P,V51,RDS,,,,0,,c,,,,,,,,,
5022022,Sample,42,GC20,6.478632191,P,V51,RDS,GC02,57,,,10.11343762,,,,,,,,,,
5022022,Sample,43,GC71,12.06839205,P,V51,RDS,GC04,110,,,10.09230754,,,,,,,,,,
5022022,Sample,44,GC03,5.276869214,P,V51,RDS,MC01,3,,,10.11976995,,,,,,,,,,
5022022,Sample,45,GC28,9.387498828,P,V51,RDS,GC02,54,,,10.0956967,,,,,,,,,,
5022022,Sample,46,GC44,10.33183478,P,V51,RDS,GC02,42,,,16.40037617,,,,,,,,,,
5022022,Sample,47,GC77,5.842087098,P,V51,RDS,GC04,80,,,10.13208268,,,,,,,,,,
5022022,blank,48,0,16.86293506,P,V51,RDS,,,,0,,d,,,,,,,,,
5022022,Standard,49,6,4.704181924,P,V51,RDS,,,,0.4,,d,,,,,,,,,
5022022,Standard,50,5,7.164992432,P,V51,RDS,,,,0.77,,d,,,,,,,,,
5022022,Standard,51,4,1.026342369,P,V51,RDS,,,,3.77,,d,,,,,,,,,
5022022,Standard,52,3,2.052102766,P,V51,RDS,,,,7.8,,d,,,,,,,,,
5022022,Standard,53,2,1.649649678,P,V51,RDS,,,,38.18,,d,,,,,,,,,
5022022,Standard,54,1,0.603607001,A,V51,RDS,,,,366.63,,d,,,,,,,,,
5022022,blank,55,0,12.74306952,P,V51,RDS,,,,0,,d,,,,,,,,,
5022022,blank,56,0,14.79773653,P,V51,RDS,,,,0,,d,,,,,,,,,
5022022,blank,1,0,2408.996,,Cr52,CPS,,,,0,,a,,,,,,,,,
5022022,blank,2,0,1962.38,,Cr52,CPS,,,,0,,a,,,,,,,,,
5022022,blank,3,0,1832.18,,Cr52,CPS,,,,0,,a,,,,,,,,,
5022022,Standard,4,6,2641.232,,Cr52,CPS,,,,0.4,,a,,,,,,,,,
5022022,Standard,5,5,3940.952,,Cr52,CPS,,,,0.77,,a,,,,,,,,,
5022022,Standard,6,4,29133.946,,Cr52,CPS,,,,3.77,,a,,,,,,,,,
5022022,Standard,7,3,56476.09,,Cr52,CPS,,,,7.8,,a,,,,,,,,,
5022022,Standard,8,2,264684.76,,Cr52,CPS,,,,38.18,,a,,,,,,,,,
5022022,Standard,9,1,2793231.944,,Cr52,CPS,,,,366.63,,a,,,,,,,,,
5022022,blank,10,0,1880.252,,Cr52,CPS,,,,0,,a,,,,,,,,,
5022022,blank,11,0,1798.206,,Cr52,CPS,,,,0,,a,,,,,,,,,
5022022,Sample,12,GC35,873.01,,Cr52,CPS,GC02,60,,,10.08753169,,,,,,,,,,
5022022,Sample,13,GC16,1661.974,,Cr52,CPS,MC01,36,,,10.11317572,,,,,,,,,,
5022022,Sample,14,GC52,802.924,,Cr52,CPS,GC02,99,,,10.3315002,,,,,,,,,,
5022022,Sample,15,GC45,891.042,,Cr52,CPS,GC02,18,,,10.08975976,,,,,,,,,,
5022022,Sample,16,GC10,915.068,,Cr52,CPS,MC01,15,,,10.11043587,,,,,,,,,,
5022022,Sample,17,GC48,858.998,,Cr52,CPS,GC02,108,,,10.1253554,,,,,,,,,,
5022022,blank,18,0,1718.058,,Cr52,CPS,,,,0,,b,,,,,,,,,
5022022,Standard,19,6,2833.52,,Cr52,CPS,,,,0.4,,b,,,,,,,,,
5022022,Standard,20,5,3924.982,,Cr52,CPS,,,,0.77,,b,,,,,,,,,
5022022,Standard,21,4,29948.114,,Cr52,CPS,,,,3.77,,b,,,,,,,,,
5022022,Standard,22,3,59052.076,,Cr52,CPS,,,,7.8,,b,,,,,,,,,
5022022,Standard,23,2,273769.062,,Cr52,CPS,,,,38.18,,b,,,,,,,,,
5022022,Standard,24,1,2900105.096,,Cr52,CPS,,,,366.63,,b,,,,,,,,,
5022022,blank,25,0,2072.712,,Cr52,CPS,,,,0,,b,,,,,,,,,
5022022,blank,26,0,1635.954,,Cr52,CPS,,,,0,,b,,,,,,,,,
5022022,Sample,27,GC26,1109.3,,Cr52,CPS,GC02,63,,,10.09182441,,,,,,,,,,
5022022,Sample,28,GC06,762.882,,Cr52,CPS,MC01,6,,,10.03678206,,,,,,,,,,
5022022,Sample,29,GC37,879.024,,Cr52,CPS,GC02,27,,,10.12922565,,,,,,,,,,
5022022,Sample,30,GC39,816.958,,Cr52,CPS,GC02,21,,,10.1611748,,,,,,,,,,
5022022,Sample,31,GC19,722.844,,Cr52,CPS,GC02,69,,,10.09787795,,,,,,,,,,
5022022,Sample,32,GC42,929.078,,Cr52,CPS,GC02,3,,,10.09417095,,,,,,,,,,
5022022,blank,33,0,1752.14,,Cr52,CPS,,,,0,,c,,,,,,,,,
5022022,Standard,34,6,2817.822,,Cr52,CPS,,,,0.4,,c,,,,,,,,,
5022022,Standard,35,5,3777.176,,Cr52,CPS,,,,0.77,,c,,,,,,,,,
5022022,Standard,36,4,30411.344,,Cr52,CPS,,,,3.77,,c,,,,,,,,,
5022022,Standard,37,3,58315.168,,Cr52,CPS,,,,7.8,,c,,,,,,,,,
5022022,Standard,38,2,273078.894,,Cr52,CPS,,,,38.18,,c,,,,,,,,,
5022022,Standard,39,1,2915950.176,,Cr52,CPS,,,,366.63,,c,,,,,,,,,
5022022,blank,40,0,1932.316,,Cr52,CPS,,,,0,,c,,,,,,,,,
5022022,blank,41,0,1788.152,,Cr52,CPS,,,,0,,c,,,,,,,,,
5022022,Sample,42,GC20,758.874,,Cr52,CPS,GC02,57,,,10.11343762,,,,,,,,,,
5022022,Sample,43,GC71,883.028,,Cr52,CPS,GC04,110,,,10.09230754,,,,,,,,,,
5022022,Sample,44,GC03,792.922,,Cr52,CPS,MC01,3,,,10.11976995,,,,,,,,,,
5022022,Sample,45,GC28,1301.54,,Cr52,CPS,GC02,54,,,10.0956967,,,,,,,,,,
5022022,Sample,46,GC44,2611.208,,Cr52,CPS,GC02,42,,,16.40037617,,,,,,,,,,
5022022,Sample,47,GC77,1045.212,,Cr52,CPS,GC04,80,,,10.13208268,,,,,,,,,,
5022022,blank,48,0,1892.352,,Cr52,CPS,,,,0,,d,,,,,,,,,
5022022,Standard,49,6,2999.704,,Cr52,CPS,,,,0.4,,d,,,,,,,,,
5022022,Standard,50,5,3870.9,,Cr52,CPS,,,,0.77,,d,,,,,,,,,
5022022,Standard,51,4,30206.926,,Cr52,CPS,,,,3.77,,d,,,,,,,,,
5022022,Standard,52,3,58767.19,,Cr52,CPS,,,,7.8,,d,,,,,,,,,
5022022,Standard,53,2,270638.844,,Cr52,CPS,,,,38.18,,d,,,,,,,,,
5022022,Standard,54,1,2890195.484,,Cr52,CPS,,,,366.63,,d,,,,,,,,,
5022022,blank,55,0,2354.884,,Cr52,CPS,,,,0,,d,,,,,,,,,
5022022,blank,56,0,1914.308,,Cr52,CPS,,,,0,,d,,,,,,,,,
5022022,blank,1,0,7.105768302,P,Cr52,RDS,,,,0,,a,,,,,,,,,
5022022,blank,2,0,6.321338404,P,Cr52,RDS,,,,0,,a,,,,,,,,,
5022022,blank,3,0,8.709725862,P,Cr52,RDS,,,,0,,a,,,,,,,,,
5022022,Standard,4,6,10.72725477,P,Cr52,RDS,,,,0.4,,a,,,,,,,,,
5022022,Standard,5,5,3.82269687,P,Cr52,RDS,,,,0.77,,a,,,,,,,,,
5022022,Standard,6,4,1.760199735,P,Cr52,RDS,,,,3.77,,a,,,,,,,,,
5022022,Standard,7,3,1.29150681,P,Cr52,RDS,,,,7.8,,a,,,,,,,,,
5022022,Standard,8,2,0.72459904,P,Cr52,RDS,,,,38.18,,a,,,,,,,,,
5022022,Standard,9,1,1.071910502,A,Cr52,RDS,,,,366.63,,a,,,,,,,,,
5022022,blank,10,0,8.193352777,P,Cr52,RDS,,,,0,,a,,,,,,,,,
5022022,blank,11,0,4.124120929,P,Cr52,RDS,,,,0,,a,,,,,,,,,
5022022,Sample,12,GC35,10.17387897,P,Cr52,RDS,GC02,60,,,10.08753169,,,,,,,,,,
5022022,Sample,13,GC16,13.34870616,P,Cr52,RDS,MC01,36,,,10.11317572,,,,,,,,,,
5022022,Sample,14,GC52,11.47553111,P,Cr52,RDS,GC02,99,,,10.3315002,,,,,,,,,,
5022022,Sample,15,GC45,14.43387836,P,Cr52,RDS,GC02,18,,,10.08975976,,,,,,,,,,
5022022,Sample,16,GC10,15.11333779,P,Cr52,RDS,MC01,15,,,10.11043587,,,,,,,,,,
5022022,Sample,17,GC48,7.157750694,P,Cr52,RDS,GC02,108,,,10.1253554,,,,,,,,,,
5022022,blank,18,0,5.022641224,P,Cr52,RDS,,,,0,,b,,,,,,,,,
5022022,Standard,19,6,11.50726155,P,Cr52,RDS,,,,0.4,,b,,,,,,,,,
5022022,Standard,20,5,3.216293622,P,Cr52,RDS,,,,0.77,,b,,,,,,,,,
5022022,Standard,21,4,2.334442649,P,Cr52,RDS,,,,3.77,,b,,,,,,,,,
5022022,Standard,22,3,2.315570087,P,Cr52,RDS,,,,7.8,,b,,,,,,,,,
5022022,Standard,23,2,0.654615802,P,Cr52,RDS,,,,38.18,,b,,,,,,,,,
5022022,Standard,24,1,0.833432102,A,Cr52,RDS,,,,366.63,,b,,,,,,,,,
5022022,blank,25,0,21.97817363,P,Cr52,RDS,,,,0,,b,,,,,,,,,
5022022,blank,26,0,8.092567506,P,Cr52,RDS,,,,0,,b,,,,,,,,,
5022022,Sample,27,GC26,9.644760203,P,Cr52,RDS,GC02,63,,,10.09182441,,,,,,,,,,
5022022,Sample,28,GC06,15.28709549,P,Cr52,RDS,MC01,6,,,10.03678206,,,,,,,,,,
5022022,Sample,29,GC37,10.03955548,P,Cr52,RDS,GC02,27,,,10.12922565,,,,,,,,,,
5022022,Sample,30,GC39,9.436598318,P,Cr52,RDS,GC02,21,,,10.1611748,,,,,,,,,,
5022022,Sample,31,GC19,8.502922828,P,Cr52,RDS,GC02,69,,,10.09787795,,,,,,,,,,
5022022,Sample,32,GC42,13.70263172,P,Cr52,RDS,GC02,3,,,10.09417095,,,,,,,,,,
5022022,blank,33,0,9.222211106,P,Cr52,RDS,,,,0,,c,,,,,,,,,
5022022,Standard,34,6,13.38978867,P,Cr52,RDS,,,,0.4,,c,,,,,,,,,
5022022,Standard,35,5,7.647926944,P,Cr52,RDS,,,,0.77,,c,,,,,,,,,
5022022,Standard,36,4,3.352014354,P,Cr52,RDS,,,,3.77,,c,,,,,,,,,
5022022,Standard,37,3,2.600437511,P,Cr52,RDS,,,,7.8,,c,,,,,,,,,
5022022,Standard,38,2,1.015977772,P,Cr52,RDS,,,,38.18,,c,,,,,,,,,
5022022,Standard,39,1,0.53168589,A,Cr52,RDS,,,,366.63,,c,,,,,,,,,
5022022,blank,40,0,7.218331441,P,Cr52,RDS,,,,0,,c,,,,,,,,,
5022022,blank,41,0,5.465942987,P,Cr52,RDS,,,,0,,c,,,,,,,,,
5022022,Sample,42,GC20,8.467272759,P,Cr52,RDS,GC02,57,,,10.11343762,,,,,,,,,,
5022022,Sample,43,GC71,7.992253026,P,Cr52,RDS,GC04,110,,,10.09230754,,,,,,,,,,
5022022,Sample,44,GC03,14.49144801,P,Cr52,RDS,MC01,3,,,10.11976995,,,,,,,,,,
5022022,Sample,45,GC28,8.266649583,P,Cr52,RDS,GC02,54,,,10.0956967,,,,,,,,,,
5022022,Sample,46,GC44,8.293310783,P,Cr52,RDS,GC02,42,,,16.40037617,,,,,,,,,,
5022022,Sample,47,GC77,8.284284743,P,Cr52,RDS,GC04,80,,,10.13208268,,,,,,,,,,
5022022,blank,48,0,15.68998811,P,Cr52,RDS,,,,0,,d,,,,,,,,,
5022022,Standard,49,6,10.91678255,P,Cr52,RDS,,,,0.4,,d,,,,,,,,,
5022022,Standard,50,5,10.05400042,P,Cr52,RDS,,,,0.77,,d,,,,,,,,,
5022022,Standard,51,4,1.627583714,P,Cr52,RDS,,,,3.77,,d,,,,,,,,,
5022022,Standard,52,3,1.462292512,P,Cr52,RDS,,,,7.8,,d,,,,,,,,,
5022022,Standard,53,2,0.987961247,P,Cr52,RDS,,,,38.18,,d,,,,,,,,,
5022022,Standard,54,1,0.939523947,A,Cr52,RDS,,,,366.63,,d,,,,,,,,,
5022022,blank,55,0,9.985024429,P,Cr52,RDS,,,,0,,d,,,,,,,,,
5022022,blank,56,0,8.644403425,P,Cr52,RDS,,,,0,,d,,,,,,,,,
5022022,blank,1,0,9708.728,,Mn55,CPS,,,,0,,a,,,,,,,,,
5022022,blank,2,0,9996.778,,Mn55,CPS,,,,0,,a,,,,,,,,,
5022022,blank,3,0,9895.796,,Mn55,CPS,,,,0,,a,,,,,,,,,
5022022,Standard,4,6,10717.008,,Mn55,CPS,,,,0.4,,a,,,,,,,,,
5022022,Standard,5,5,11328.092,,Mn55,CPS,,,,0.77,,a,,,,,,,,,
5022022,Standard,6,4,23964.49,,Mn55,CPS,,,,3.77,,a,,,,,,,,,
5022022,Standard,7,3,38414.092,,Mn55,CPS,,,,7.8,,a,,,,,,,,,
5022022,Standard,8,2,145274.662,,Mn55,CPS,,,,38.18,,a,,,,,,,,,
5022022,Standard,9,1,1475901.666,,Mn55,CPS,,,,366.63,,a,,,,,,,,,
5022022,blank,10,0,10408.858,,Mn55,CPS,,,,0,,a,,,,,,,,,
5022022,blank,11,0,10661.902,,Mn55,CPS,,,,0,,a,,,,,,,,,
